order_id;motivo_quarentena;order_status;ativo;filial;filial_cidade;filial_uf_cep;seller_id;origem_registo;customer_id;cliente_cidade;cliente_uf;cliente_uf_cep;cliente_cep_prefixo;dt_compra;dt_aprovacao;dt_coleta;dt_entrega;dt_prazo;dt_limite_expedicao;n_itens;product_id;peso_g;peso_g_original;valor_mercadoria;valor_frete;valor_pago;canal_pagamento;lead_dias;dias_vs_prazo;atraso_mensuravel;atrasado;vencido_sem_registo;atraso_honesto;qa_canal_indefinido;qa_cauda_incompleta;qa_cep_sem_geo;qa_cidade_regrafada;qa_entrega_antes_coleta;qa_frete_desproporcional;qa_frete_zero;qa_lag_despacho_negativo;qa_lead_implausivel;qa_pagamento_divergente;qa_pagamento_invalido;qa_peso_implausivel;qa_peso_invalido;qa_quase_duplicado;qa_sem_dt_aprovacao;qa_sem_dt_coleta;qa_sem_dt_entrega;qa_sem_item;qa_sem_peso;qa_uf_cliente_incoerente;qa_uf_filial_incoerente;qa_flags_total;qa_quarentena
b5ee9c8a7edd714067ee2db82c6da589;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;00ee68308b45bc5e2660cd833c3f81cc;101-1000;3cb367d10216cbaec82d09ff0ceefeba;Cambé;PR;PR;86186;2018-04-23 12:38:56;2018-04-24 17:28:58;2018-04-24 17:13:05;2018-04-30 21:34:25;2018-05-22 00:00:00;2018-04-27 13:30:59;2.0;ed5122a6a757a4fea8f32a6fb95a5135;1938.0;1938.0;225.0;43.13;268.13;credit_card;7.372;-21.101;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
7be2814aa6db9f9f8652edee423f5863;lag_despacho_negativo;delivered;True;MG;Betim;MG;17ca9b9e9b9ef8fdb529001b49ebb50f;101-1000;95f490510e66b8f0550570de2a366593;Governador Valadares;MG;MG;35010;2018-07-03 09:49:11;2018-07-05 16:40:36;2018-07-03 15:16:00;2018-07-06 12:44:52;2018-07-20 00:00:00;2018-07-05 10:30:53;1.0;43d08d005661de0f514987971512b9fd;200.0;200.0;29.97;13.55;43.52;credit_card;3.122;-13.469;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
4308e12e9ffac5a442e69838bb90872d;lag_despacho_negativo;delivered;True;RJ;Rio de Janeiro;RJ;516e7738bd8f735ac19a010ee5450d8d;11-100;a61b501908541d3087f220fe04b77800;Belo Horizonte;MG;MG;30170;2018-06-05 13:29:29;2018-06-05 14:31:59;2018-06-05 13:41:00;2018-06-13 01:22:16;2018-07-05 00:00:00;2018-06-11 13:50:26;1.0;5e3b4b17383b90a3129e552bd71bf2b8;1450.0;1450.0;84.9;16.56;101.46;credit_card;7.495;-21.943;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
0f4ac89389a25eb2b1d923e4ed43c0a6;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;8a130737016f838139d31878787a39c9;11-100;da8c803de79c3cb9417419917fee0d5d;Salvador;BA;BA;41100;2018-07-04 12:11:44;2018-07-05 16:33:00;2018-07-05 13:41:00;2018-07-14 13:48:37;2018-07-26 00:00:00;2018-07-06 12:30:44;1.0;10070e29929f7c7d609ee3201f236b8e;1250.0;1250.0;95.2;20.62;115.82;credit_card;10.067;-11.425;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
966d900084ff48f38516ba0a9bd50cfe;lag_despacho_negativo;delivered;True;BA;Salvador;BA;a3dd39f583bc80bd8c5901c95878921e;11-100;42b41007d8b9166d15d2b8898e23e52d;Campinas;SP;SP;13044;2017-12-04 09:15:59;2017-12-05 10:30:56;2017-12-04 23:28:03;2017-12-15 00:53:24;2017-12-29 00:00:00;2017-12-08 09:29:57;1.0;54b755678728b84472c2b654ac4de777;200.0;200.0;39.9;21.15;61.05;credit_card;10.651;-13.963;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b5b79bbbc8693953906951dad6a55f07;lag_despacho_negativo;delivered;True;PR;Curitiba;PR;c3cfdc648177fdbbbb35635a37472c53;101-1000;9c26028ea7bbef31e19e4569b2fc95c2;Tijucas;SC;SC;88200;2018-07-03 12:56:35;2018-07-05 16:31:11;2018-07-05 15:37:00;2018-07-09 23:04:42;2018-08-01 00:00:00;2018-07-10 08:31:47;1.0;d918b3f4aa5272c2c3cd088d087ca069;2083.0;2083.0;109.9;18.82;128.72;boleto;6.422;-22.038;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
13ccf8b8e58a45adbc06ffb651474fdf;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;1da3aeb70d7989d1e6d9b0e887f97c23;101-1000;f7bb3f874b4c1d0b726682b4c8543a9d;Guarulhos;SP;SP;7135;2018-04-22 18:36:45;2018-04-24 19:17:20;2018-04-23 20:59:06;2018-04-24 21:11:03;2018-05-09 00:00:00;2018-04-26 19:31:38;1.0;4e18c6967304419be650ad67237966ce;250.0;250.0;24.99;7.39;32.38;credit_card;2.107;-14.117;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
8c603c4cd6c5340bc4892c36e662a0bb;lag_despacho_negativo;delivered;True;SP;Guariba;SP;4869f7a5dfa277a7dca6462dcf3b52b2;>1000;7b5a8d934b1dc34a581b1f1d0fbfaba3;Santo Antônio de Jesus;BA;BA;44574;2018-04-20 20:12:31;2018-04-24 18:16:44;2018-04-24 17:15:50;2018-05-22 14:05:39;2018-05-25 00:00:00;2018-04-26 20:31:29;1.0;78119fbfa709d07b86f5ccf15043c6d6;586.0;586.0;186.9;23.02;209.92;credit_card;31.745;-2.413;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
67274e3826cb110f3d0cb45f33c2275e;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;a420f60ff1aa9acc80d0e42959f2b313;11-100;3922f167f794a4db302660d54e0f80df;São Paulo;SP;SP;4582;2018-07-03 12:31:00;2018-07-05 16:27:40;2018-07-03 15:16:00;2018-07-05 21:58:31;2018-07-16 00:00:00;2018-07-05 13:31:35;1.0;adf591c625cb265c12bc6749d3a2f757;150.0;150.0;32.0;7.48;39.48;credit_card;2.394;-10.084;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
a99907012a9719344a76cffd42960499;lag_despacho_negativo;delivered;True;SC;São Ludgero;SC;1b4c3a6f53068f0b6944d2d005c9fc89;101-1000;8611feeeaa6d278ec4b4a5e4ae947fca;Ipu;CE;CE;62250;2017-04-27 21:42:23;2017-04-28 12:53:50;2017-04-28 09:12:53;2017-05-12 13:38:05;2017-06-12 00:00:00;2017-05-04 22:32:52;1.0;e9a69340883a438c3f91739d14d3a56d;3000.0;3000.0;169.9;45.07;214.97;credit_card;14.664;-30.432;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
45281486033aa1a5fb951a3cb2105e29;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;76d5af76d0271110f9af36c92573f765;101-1000;ac90d04814ce655c507c4d043e27a891;São Paulo;SP;SP;2421;2018-02-14 23:23:43;2018-02-16 14:30:51;2018-02-15 19:29:01;2018-02-17 17:19:06;2018-03-01 00:00:00;2018-02-20 23:30:45;2.0;67fcc72a4cfd0ac826c0158ce5c98ae6;3150.0;3150.0;747.0;27.03;774.03;credit_card;2.747;-11.278;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
5a45d91a6a45708d28e1f018a24a2607;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;7a67c85e85bb2ce8582c35f2203ad736;>1000;919aa64a6d7c36fe7b543e67a44aa203;Ponta Grossa;PR;PR;84061;2018-04-21 18:35:45;2018-04-24 19:06:34;2018-04-23 17:27:42;2018-04-26 17:58:26;2018-05-21 00:00:00;2018-04-26 19:31:34;1.0;3c54d3fdff96e2d3dc2115d08ef858c0;1200.0;1200.0;89.99;19.6;109.59;credit_card;4.974;-24.251;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fda1a539f5eb9cb47272718d3b833f79;lag_despacho_negativo;delivered;True;SC;Joinville;SC;a3a38f4affed601eb87a97788c949667;101-1000;42526d4680d169906a64be9934f065f8;Brasília;DF;DF;73015;2018-04-21 16:19:21;2018-04-24 18:34:08;2018-04-24 16:32:14;2018-05-02 16:36:53;2018-05-17 00:00:00;2018-04-26 16:30:56;1.0;cd935d283d47f1050c505e1c39c48b67;281.0;281.0;69.9;37.18;107.08;credit_card;11.012;-14.308;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
654da57158d96035814657b5143bb11b;lag_despacho_negativo;delivered;True;SP;Osasco;SP;2528513dd95219a6013d4d05176e391a;101-1000;7edaf2c4de16b035306651cc8840587a;Bom Jesus dos Perdões;SP;SP;12955;2017-06-11 20:03:52;2017-06-16 23:33:49;2017-06-12 14:52:53;2017-07-03 16:16:46;2017-07-10 00:00:00;2017-06-15 20:15:32;1.0;ca0019454bd5ddca0f4022fe89f6557a;5700.0;5700.0;299.0;18.8;317.8;voucher;21.842;-6.322;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
89db72753850524e71c11a2531aef8b8;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;fa40cc5b934574b62717c68f3d678b6d;101-1000;12763b16faa47526b11c99cd24f469b4;Joinville;SC;SC;89229;2018-01-30 15:54:34;2018-02-04 23:31:38;2018-01-31 21:24:06;2018-02-15 22:39:46;2018-02-26 00:00:00;2018-02-06 02:35:30;1.0;014a8a503291921f7b004a5215bb3c36;150.0;150.0;35.99;15.1;51.09;boleto;16.281;-10.056;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
19ac9c16a1ba1aad8f39aee10e7daef2;lag_despacho_negativo;delivered;True;SP;São José do Rio Preto;SP;1f50f920176fa81dab994f9023523100;>1000;7c7c111ae872ea147556a0bcf3298488;Belo Horizonte;MG;MG;30575;2018-04-20 13:27:24;2018-04-24 18:57:07;2018-04-23 23:25:30;2018-04-30 19:58:51;2018-05-16 00:00:00;2018-04-26 14:31:40;1.0;389d119b48cf3043d311335e499d9c6b;1750.0;1750.0;53.9;22.96;76.86;credit_card;10.272;-15.167;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
fcb9ec0e86e6d326a21a96c2008c8610;lag_despacho_negativo;delivered;True;SP;Ribeirão Preto;SP;670a9dda115b5a88b18cfadee8de2332;11-100;4825eb6b9fb138f6e32be28a39054bd8;São Paulo;SP;SP;5705;2018-08-16 16:28:13;2018-08-16 16:49:04;2018-08-16 16:27:00;2018-08-20 19:54:47;2018-09-03 00:00:00;2018-08-27 16:49:04;1.0;d8a728b48e36f36062bf197221a64335;100.0;100.0;89.9;13.29;103.19;credit_card;4.143;-13.17;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
4ee4c7c2fa34f8e2a66accd827f53d1f;lag_despacho_negativo;delivered;True;PR;Curitiba;PR;8dfbc5ff27df12f6cef751d3b9554222;1-10 pedidos;20aa562a8eb327bf99b5c3d425712beb;São Paulo;SP;SP;4543;2018-07-02 16:04:03;2018-07-05 16:15:55;2018-07-03 13:35:00;2018-07-06 11:03:24;2018-07-25 00:00:00;2018-07-09 04:30:38;1.0;ebd127d25e3b326ac93b992dfd4d2e0b;150.0;150.0;10.0;15.23;25.23;boleto;3.791;-18.539;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
5b9075f2428968c2587dad5024af0f63;lag_despacho_negativo;delivered;True;DF;Brasília;DF;5656537e588803a555b8eb41f07a944b;101-1000;2c25e9b2b46bb93a1ef7a2841a5b4ed2;Engenheiro Paulo de Frontin;RJ;RJ;26650;2018-06-26 11:24:48;2018-06-26 11:35:59;2018-06-26 10:58:00;2018-07-12 14:37:43;2018-07-25 00:00:00;2018-06-28 11:35:59;1.0;3ebc8cc75e312d29b5120d0cdc20bb4e;250.0;250.0;34.89;22.17;57.06;credit_card;16.134;-12.39;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b367cc1437c9d0b2794f759930e61eba;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;a416b6a846a11724393025641d4edd5e;101-1000;719100f2027a507b233cce1b52773a90;Rio de Janeiro;RJ;RJ;23520;2018-04-21 09:43:04;2018-04-24 18:42:20;2018-04-23 22:28:54;2018-04-28 15:03:18;2018-05-30 00:00:00;2018-04-26 10:31:00;1.0;43c78ce98fcf40ac29ce5912c85eee20;1150.0;1150.0;65.0;18.03;83.03;credit_card;7.222;-31.373;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
0467205a89711e4ec8e70ef2277e3287;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;e0a366315b1b726b6c7832d664c0f530;11-100;90b8af517fbab96fb08d0115dffdc570;São Paulo;SP;SP;3433;2018-07-03 10:30:52;2018-07-05 16:40:30;2018-07-03 13:12:00;2018-07-04 22:42:41;2018-07-16 00:00:00;2018-07-05 11:31:12;1.0;f5badee8a0e679f057ec0ca4f0f32dcb;450.0;450.0;109.9;8.93;118.83;credit_card;1.508;-11.054;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
22648d496637318d8713a49b4e628a87;lag_despacho_negativo;delivered;True;SP;Praia Grande;SP;e9779976487b77c6d4ac45f75ec7afe9;101-1000;421c2ebe259018dbc12a45e720840b6b;Jacareí;SP;SP;12306;2018-07-30 13:55:11;2018-08-01 16:31:32;2018-07-31 14:07:00;2018-08-02 19:47:49;2018-08-09 00:00:00;2018-08-02 16:50:31;3.0;054515fd15bc1a2029f10de97ffa9120;150.0;150.0;129.0;24.119999999999997;153.12;credit_card;3.245;-6.175;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;2;True
e9136cf586a5b6aecf6fcd804542772c;lag_despacho_negativo;delivered;True;SP;Praia Grande;SP;d91fb3b7d041e83b64a00a3edfb37e4f;101-1000;e8c05ac29ee1a6620c6655ed75659890;São Paulo;SP;SP;1509;2018-04-21 15:00:13;2018-04-24 18:58:58;2018-04-23 22:34:49;2018-04-24 22:51:47;2018-05-04 00:00:00;2018-04-26 15:30:40;1.0;0a82c5e3af23bf02899280c8e1f4eea9;1250.0;1250.0;39.6;8.82;48.42;credit_card;3.327;-9.047;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
3f35998ab9e335d4bbce362585565265;lag_despacho_negativo;delivered;True;SP;Nova Odessa;SP;cd3d09fbe6e3e9ff0c0ac0c300e93ae7;11-100;eb4a3408cdc127877b876b3aa183491a;Currais Novos;RN;RN;59380;2018-06-27 12:13:43;2018-06-28 08:50:49;2018-06-28 08:10:00;2018-07-11 14:56:38;2018-08-03 00:00:00;2018-07-04 08:50:49;1.0;df1d7f15348e965b342ce28a7feba374;300.0;300.0;93.97;51.38;145.35;credit_card;14.113;-22.377;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
c50c0ae5e7fcdb752cc2d1c9e357c82b;lag_despacho_negativo;delivered;True;SP;Florianopolis;SC;9d5604a1f112324ad6b2aa552122e0fb;11-100;23924369eed2be1c4c4dfd6725aa0fd5;São Luís;MA;MA;65070;2018-04-22 21:32:09;2018-04-24 17:13:21;2018-04-24 16:10:45;2018-05-10 19:18:39;2018-05-21 00:00:00;2018-04-30 04:30:41;1.0;ee15827f0aa0a837f8edc88de60b7850;150.0;150.0;10.5;27.41;37.91;boleto;17.907;-10.195;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;2;True
505b77e04872f9f03ae71d4f75f43af4;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;955fee9216a65b617aa5c0531780ce60;>1000;ffcdcb5ab4283658114e8077b9340a16;São Paulo;SP;SP;5017;2018-07-03 17:32:52;2018-07-05 16:31:43;2018-07-04 08:41:00;2018-07-05 23:26:46;2018-07-16 00:00:00;2018-07-05 18:32:13;1.0;aeb383f37bb53452cce26e3da03a6d80;650.0;650.0;39.0;8.43;47.43;credit_card;2.246;-10.023;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
95811675a89b66659996da5285a021db;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;955fee9216a65b617aa5c0531780ce60;>1000;5885969ba920706beb8d5381a2ba981c;Brasília;DF;;72002;2018-08-09 11:07:40;2018-08-09 15:25:22;2018-08-09 13:37:00;2018-08-14 16:21:43;2018-08-23 00:00:00;2018-08-13 15:25:22;1.0;aca2eb7d00ea1a7b8ebd4e68314663af;2600.0;2600.0;109.9;22.07;131.97;credit_card;5.218;-8.318;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;2;True
472ef9d922172a83923731547a53978f;lag_despacho_negativo;delivered;True;SP;Cafelândia;SP;232a6014e7b10cba61c6c2b2ea6bb4b0;11-100;bc09d6b35dbc523da8fcbc010ba8c630;Maricá;RJ;RJ;24915;2018-04-22 09:29:31;2018-04-24 19:02:00;2018-04-23 19:28:40;2018-05-14 22:08:47;2018-05-21 00:00:00;2018-04-26 10:31:31;1.0;67018a848d35beb71cec955dad27f7d8;13100.0;13100.0;106.9;23.33;130.23;credit_card;22.527;-6.077;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b59907afa60164e884ce406116efc58d;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;f3da5b2ff499efb8d4a6d371d175d7dd;11-100;9c8fef93c079fbe536b901578adf6d2a;Tambaú;SP;SP;13710;2018-07-02 08:44:56;2018-07-05 16:13:12;2018-07-05 12:45:00;2018-07-10 22:31:55;2018-07-20 00:00:00;2018-07-05 04:31:01;1.0;f8c2617f62d3371e14acbe60d9483482;450.0;450.0;11.04;12.79;23.83;boleto;8.574;-9.061;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
ad0c8220f99f61bf17c26f4732bda83a;lag_despacho_negativo;delivered;True;SP;Limeira;SP;7238a95bb63ef7e498389fb863b834a1;11-100;4b80ef6eb0f70e5ab41bc1739a5cd827;Gravataí;RS;RS;94155;2018-07-05 14:46:33;2018-07-05 16:22:32;2018-07-05 15:50:00;2018-07-13 01:11:53;2018-08-01 00:00:00;2018-07-11 15:30:47;1.0;45ae343d4991cc21e7ec0a775239402f;200.0;200.0;39.9;18.38;58.28;credit_card;7.434;-18.95;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
af00499b52c61ba01c141aa619499861;lag_despacho_negativo;delivered;True;SP;São Bernardo do Campo;SP;f5a590cf36251cf1162ea35bef76fe84;101-1000;21002c15c8aa325861340153df24ef5f;São Paulo;SP;SP;2978;2018-07-01 13:48:36;2018-07-05 16:03:55;2018-07-03 15:45:00;2018-07-11 17:48:46;2018-07-17 00:00:00;2018-07-06 04:31:01;1.0;e10793be4658322d3d7e4c9910199f93;5000.0;5000.0;210.0;44.61;254.61;boleto;10.167;-5.258;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
5f9d46795c3126674e52becb3a1a517f;entrega_antes_coleta;delivered;True;SP;São Paulo;SP;dd7ddc04e1b6c2c614352b383efe2d36;101-1000;79287bcaafdde5c793b996fc40bb7d9f;Mogi das Cruzes;SP;SP;8790;2017-07-18 11:48:20;2017-07-18 12:03:29;2017-07-20 23:03:42;2017-07-20 18:52:41;2017-07-31 00:00:00;2017-07-24 12:03:29;2.0;4ba237d0c64f22e4d22ec19af9cfd1f4;17100.0;17100.0;178.9;44.79;223.69;credit_card;2.295;-10.213;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
1046a71a57b33b4a92f9f932237f1ab0;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;921323538c9f1c4e816f2720eac02bea;11-100;4ad47cf6d7f04b49d4816debe22e9275;Goianésia;GO;GO;76380;2018-07-31 13:56:17;2018-07-31 14:05:11;2018-07-31 12:57:00;2018-08-03 17:12:13;2018-08-17 00:00:00;2018-08-06 14:05:11;1.0;c5c66926b3f964b8cf9e7dfb1150d13e;200.0;200.0;25.99;18.28;44.27;credit_card;3.136;-13.283;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
73e85a295c3028a2283eb8182a8ac56b;lag_despacho_negativo;delivered;True;CE;Fortaleza;CE;dbdd0ec73a4817971d962698f2fea022;11-100;6d75b739e1547399c38335db5a099405;Barueri;SP;SP;6458;2018-07-30 15:43:54;2018-08-02 13:42:54;2018-07-31 12:57:00;2018-08-27 21:54:40;2018-08-22 00:00:00;2018-08-02 18:30:46;1.0;450c25d98ed6923154a934554475bf13;19150.0;19150.0;399.0;144.29;543.29;credit_card;28.257;5.913;True;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
f19c25c87bfad3bc229897611b142a7f;lag_despacho_negativo;delivered;True;SP;Jaboticabal;SP;c68fb906c8f4b4b946d8386bfa6e5467;11-100;97965ac509860df88d56c242b0f6cd6b;São Caetano do Sul;SP;SP;9540;2018-06-18 16:06:06;2018-06-19 16:25:38;2018-06-19 14:12:00;2018-06-23 12:56:32;2018-07-12 00:00:00;2018-06-25 16:25:38;1.0;1778cf7281a461e29e202a848bcb2a77;1525.0;1525.0;109.13;15.07;124.2;credit_card;4.868;-18.461;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
1388e91d7d43769d6bd71f89a48a2929;lag_despacho_negativo;delivered;True;SP;Itaquaquecetuba;SP;c8b0e2b0a7095e5d8219575d5e7e1181;11-100;bb3d6fd23d9a597d659792e620b5ae6e;Magé;RJ;RJ;25908;2018-06-18 14:04:50;2018-06-18 14:19:43;2018-06-18 12:22:00;2018-06-25 22:08:40;2018-07-16 00:00:00;2018-06-20 14:19:43;1.0;c1a06e885e363ce94a917ac747be25c3;550.0;550.0;107.99;18.56;126.55;credit_card;7.336;-20.077;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
602a6242ac1fe2355d3e0ae1d53bf538;lag_despacho_negativo;delivered;True;PR;São José dos Pinhais;PR;b90e891671cffd9557f33a97dc523645;11-100;934b524cd57581aaec591c2533baacad;Joinville;SC;SC;89201;2018-04-23 10:12:07;2018-04-24 18:04:44;2018-04-23 20:18:31;2018-04-30 23:51:21;2018-05-14 00:00:00;2018-04-27 10:31:41;1.0;957bdadbdfc3aa7b33ac86d926721838;450.0;450.0;100.0;13.82;113.82;voucher;7.569;-13.006;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
9f7474d5eab299f291d474286d5272ca;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;6560211a19b47992c3666cc44a7e94c0;>1000;3a016e989132441719e7daa7970643ba;Maricá;RJ;RJ;24936;2018-04-21 20:34:52;2018-04-24 18:40:36;2018-04-23 23:12:34;2018-04-27 17:18:50;2018-05-22 00:00:00;2018-04-25 21:31:01;1.0;aa8d88eb4b9cb38894e33fa624c4287f;250.0;250.0;55.0;15.27;70.27;credit_card;5.864;-24.279;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
09a5c8d751662bfb96c5a3307619cb36;lag_despacho_negativo;delivered;True;RJ;Campos dos Goytacazes;RJ;77fccaae319668a8ab6cd0fd16aec48c;11-100;1ef2ac142610b528b3b67d6f21725fa0;Rio de Janeiro;RJ;RJ;22290;2018-07-30 15:38:45;2018-08-02 13:43:20;2018-08-02 13:23:00;2018-08-03 14:03:49;2018-08-13 00:00:00;2018-08-03 18:30:57;2.0;afd22faefd9584467a374bf7a50f0996;150.0;150.0;348.0;28.85;376.85;credit_card;3.934;-9.414;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
7dda251cd0ccf3b0e0ff56d62b779fdc;lag_despacho_negativo;delivered;True;SP;Itapecerica da Serra;SP;3f995f07c49d0d55a99d5c54957f7d81;11-100;d506c0d4abd2528e9fddb923894a9dda;São Paulo;SP;SP;4140;2017-05-21 08:00:14;2017-05-22 10:41:43;2017-05-22 10:40:10;2017-05-23 08:49:42;2017-06-02 00:00:00;2017-05-25 09:32:55;1.0;c73628b1c3144b2e0c9c88072f21a213;850.0;850.0;99.0;7.95;106.95;credit_card;2.034;-9.632;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
d8148e06f2f2b366a0c8df064103223b;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;d566c37fa119d5e66c4e9052e83ee4ea;11-100;9b5aa2016736854a2aa4bd03f52991ff;Ilópolis;RS;RS;95990;2018-04-23 11:35:48;2018-04-24 19:24:14;2018-04-24 18:09:01;2018-04-30 23:12:19;2018-05-21 00:00:00;2018-04-30 04:31:25;1.0;e30a07181e238b29af319577b9bb22fe;1100.0;1100.0;56.9;19.37;76.27;boleto;7.484;-20.033;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
b886aff8576c2f1f035c507ba7fd6a9c;lag_despacho_negativo;delivered;True;SP;Garça;SP;527801b552d0077ffd170872eb49683b;11-100;28b41c7b6f3d16d027bfea553f86c827;Itaqui;RS;RS;97650;2018-04-20 16:29:38;2018-04-24 19:23:55;2018-04-23 20:46:37;2018-05-03 21:45:47;2018-05-23 00:00:00;2018-04-26 02:31:50;1.0;ccb4503d9d43d245d3b295d0544f988b;611.0;611.0;79.9;19.53;99.43;boleto;13.22;-19.093;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
ecd1661658d34312cf9ac2bf34ba3b6b;lag_despacho_negativo;delivered;True;SP;São Paulo;SP;ff4e2d38692ce827b1a4f4b8196e680d;11-100;bcec3938d91ba9a3bf2c4261a44cb9f3;Curitiba;PR;PR;81020;2018-06-30 18:49:36;2018-07-05 16:25:45;2018-07-03 11:46:00;2018-07-05 12:58:37;2018-07-30 00:00:00;2018-07-12 04:30:47;1.0;3bd016185be10ea4b4b2baa6e7dd9e9b;650.0;650.0;35.0;16.44;51.44;boleto;4.756;-24.459;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;1;True
